Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,38.86666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_828/14B-088_HI_LSRK.ms.contsub_channel_828,28047,0.00447472
True,38.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_829/14B-088_HI_LSRK.ms.contsub_channel_829,27446,0.00444181
True,50.083333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_830/14B-088_HI_LSRK.ms.contsub_channel_830,29321,0.00444471
True,46.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_831/14B-088_HI_LSRK.ms.contsub_channel_831,29361,0.00445897
True,47.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_832/14B-088_HI_LSRK.ms.contsub_channel_832,29432,0.00447926
True,49.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_833/14B-088_HI_LSRK.ms.contsub_channel_833,28861,0.00448837
True,47.55,/home/eric/Jasper/m33/14B-088/single_channels/channel_834/14B-088_HI_LSRK.ms.contsub_channel_834,28115,0.00448501
True,38.833333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_835/14B-088_HI_LSRK.ms.contsub_channel_835,28243,0.00447615
True,38.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_836/14B-088_HI_LSRK.ms.contsub_channel_836,28058,0.00448124
True,35.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_837/14B-088_HI_LSRK.ms.contsub_channel_837,26176,0.00445864
True,38.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_838/14B-088_HI_LSRK.ms.contsub_channel_838,26916,0.00444798
True,39.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_839/14B-088_HI_LSRK.ms.contsub_channel_839,27083,0.00445591
True,51.583333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_840/14B-088_HI_LSRK.ms.contsub_channel_840,29101,0.00445023
True,40.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_841/14B-088_HI_LSRK.ms.contsub_channel_841,28830,0.0044488
True,47.71666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_842/14B-088_HI_LSRK.ms.contsub_channel_842,29733,0.00446887
True,39.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_843/14B-088_HI_LSRK.ms.contsub_channel_843,29636,0.00443313
True,38.25,/home/eric/Jasper/m33/14B-088/single_channels/channel_844/14B-088_HI_LSRK.ms.contsub_channel_844,29215,0.00448276
True,48.86666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_845/14B-088_HI_LSRK.ms.contsub_channel_845,29144,0.00446733
True,41.96666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_846/14B-088_HI_LSRK.ms.contsub_channel_846,29208,0.00446609
True,39.05,/home/eric/Jasper/m33/14B-088/single_channels/channel_847/14B-088_HI_LSRK.ms.contsub_channel_847,28773,0.00439754
True,39.516666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_848/14B-088_HI_LSRK.ms.contsub_channel_848,28998,0.00449235
True,40.78333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_849/14B-088_HI_LSRK.ms.contsub_channel_849,29807,0.00446236
True,51.68333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_850/14B-088_HI_LSRK.ms.contsub_channel_850,30461,0.00445078
True,41.65,/home/eric/Jasper/m33/14B-088/single_channels/channel_851/14B-088_HI_LSRK.ms.contsub_channel_851,31377,0.00446546
True,41.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_852/14B-088_HI_LSRK.ms.contsub_channel_852,31822,0.00448907
