Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,70.83333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_791/14B-088_HI_LSRK.ms.contsub_channel_791,46040,0.00177677
True,57.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_792/14B-088_HI_LSRK.ms.contsub_channel_792,48398,0.0017839
True,56.266666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_793/14B-088_HI_LSRK.ms.contsub_channel_793,49148,0.00177681
True,59.833333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_794/14B-088_HI_LSRK.ms.contsub_channel_794,48929,0.00176581
True,56.583333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_795/14B-088_HI_LSRK.ms.contsub_channel_795,49168,0.00178678
True,63.0,/home/eric/Jasper/m33/14B-088/single_channels/channel_796/14B-088_HI_LSRK.ms.contsub_channel_796,48606,0.00177872
True,58.28333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_797/14B-088_HI_LSRK.ms.contsub_channel_797,48530,0.00176977
True,61.61666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_798/14B-088_HI_LSRK.ms.contsub_channel_798,50189,0.00175942
True,62.333333333333336,/home/eric/Jasper/m33/14B-088/single_channels/channel_799/14B-088_HI_LSRK.ms.contsub_channel_799,50901,0.00177507
True,60.86666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_800/14B-088_HI_LSRK.ms.contsub_channel_800,51130,0.00178529
True,59.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_801/14B-088_HI_LSRK.ms.contsub_channel_801,51136,0.00177248
True,60.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_802/14B-088_HI_LSRK.ms.contsub_channel_802,51116,0.00178076
True,60.45,/home/eric/Jasper/m33/14B-088/single_channels/channel_803/14B-088_HI_LSRK.ms.contsub_channel_803,51699,0.0017944
True,62.46666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_804/14B-088_HI_LSRK.ms.contsub_channel_804,52811,0.001761
True,76.93333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_805/14B-088_HI_LSRK.ms.contsub_channel_805,53056,0.0017696
True,65.61666666666666,/home/eric/Jasper/m33/14B-088/single_channels/channel_806/14B-088_HI_LSRK.ms.contsub_channel_806,53282,0.0017993
True,67.33333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_807/14B-088_HI_LSRK.ms.contsub_channel_807,54820,0.00179075
True,64.38333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_808/14B-088_HI_LSRK.ms.contsub_channel_808,55015,0.00179105
True,63.38333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_809/14B-088_HI_LSRK.ms.contsub_channel_809,56040,0.0017867
True,66.46666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_810/14B-088_HI_LSRK.ms.contsub_channel_810,56636,0.0017966
True,69.7,/home/eric/Jasper/m33/14B-088/single_channels/channel_811/14B-088_HI_LSRK.ms.contsub_channel_811,55955,0.00178783
True,69.88333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_812/14B-088_HI_LSRK.ms.contsub_channel_812,55908,0.00179691
True,70.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_813/14B-088_HI_LSRK.ms.contsub_channel_813,57563,0.00179899
True,72.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_814/14B-088_HI_LSRK.ms.contsub_channel_814,57438,0.00177105
True,70.98333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_815/14B-088_HI_LSRK.ms.contsub_channel_815,58042,0.00177787
True,70.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_816/14B-088_HI_LSRK.ms.contsub_channel_816,58897,0.00178349
True,69.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_817/14B-088_HI_LSRK.ms.contsub_channel_817,60364,0.00179093
True,73.63333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_818/14B-088_HI_LSRK.ms.contsub_channel_818,61581,0.00177938
True,77.23333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_819/14B-088_HI_LSRK.ms.contsub_channel_819,61461,0.00178553
True,80.6,/home/eric/Jasper/m33/14B-088/single_channels/channel_820/14B-088_HI_LSRK.ms.contsub_channel_820,62238,0.00176175
