Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,35.733333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_793/14B-088_HI_LSRK.ms.contsub_channel_793,26899,0.00272713
True,39.2,/home/eric/Jasper/m33/14B-088/single_channels/channel_794/14B-088_HI_LSRK.ms.contsub_channel_794,27244,0.00269326
True,38.416666666666664,/home/eric/Jasper/m33/14B-088/single_channels/channel_795/14B-088_HI_LSRK.ms.contsub_channel_795,27720,0.00268723
True,39.68333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_796/14B-088_HI_LSRK.ms.contsub_channel_796,28011,0.0026575
True,44.75,/home/eric/Jasper/m33/14B-088/single_channels/channel_797/14B-088_HI_LSRK.ms.contsub_channel_797,28479,0.00268124
True,39.55,/home/eric/Jasper/m33/14B-088/single_channels/channel_798/14B-088_HI_LSRK.ms.contsub_channel_798,29263,0.00270777
True,39.95,/home/eric/Jasper/m33/14B-088/single_channels/channel_799/14B-088_HI_LSRK.ms.contsub_channel_799,30001,0.00266732
True,41.36666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_800/14B-088_HI_LSRK.ms.contsub_channel_800,29957,0.00268752
True,39.9,/home/eric/Jasper/m33/14B-088/single_channels/channel_801/14B-088_HI_LSRK.ms.contsub_channel_801,30459,0.0026728
True,41.8,/home/eric/Jasper/m33/14B-088/single_channels/channel_802/14B-088_HI_LSRK.ms.contsub_channel_802,31397,0.00271626
True,43.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_803/14B-088_HI_LSRK.ms.contsub_channel_803,30872,0.00271987
True,41.21666666666667,/home/eric/Jasper/m33/14B-088/single_channels/channel_804/14B-088_HI_LSRK.ms.contsub_channel_804,30963,0.00270022
True,40.53333333333333,/home/eric/Jasper/m33/14B-088/single_channels/channel_805/14B-088_HI_LSRK.ms.contsub_channel_805,31067,0.0026883
True,39.15,/home/eric/Jasper/m33/14B-088/single_channels/channel_806/14B-088_HI_LSRK.ms.contsub_channel_806,30551,0.00267583
True,40.1,/home/eric/Jasper/m33/14B-088/single_channels/channel_807/14B-088_HI_LSRK.ms.contsub_channel_807,30581,0.00269035
True,39.733333333333334,/home/eric/Jasper/m33/14B-088/single_channels/channel_808/14B-088_HI_LSRK.ms.contsub_channel_808,30625,0.00270417
