Reached Threshold,Time Elapsed,Name,Iterations,Max Residual
True,150.61666666666667,Jasper/m33/14B-088/single_channels/channel_914/casapy-20151128-114614,117637,0.00148366
True,137.13333333333333,Jasper/m33/14B-088/single_channels/channel_915/casapy-20151128-115201,111049,0.00149871
True,137.58333333333334,Jasper/m33/14B-088/single_channels/channel_916/casapy-20151128-115113,113730,0.00146631
True,141.8,Jasper/m33/14B-088/single_channels/channel_917/casapy-20151128-115849,111189,0.00149111
True,130.56666666666666,Jasper/m33/14B-088/single_channels/channel_918/casapy-20151128-120336,105582,0.00148756
True,131.18333333333334,Jasper/m33/14B-088/single_channels/channel_919/casapy-20151128-120424,97123,0.00149634
True,133.61666666666667,Jasper/m33/14B-088/single_channels/channel_920/casapy-20151128-123928,106149,0.00149014
True,162.13333333333333,Jasper/m33/14B-088/single_channels/channel_921/casapy-20151128-124110,125594,0.00148723
True,160.06666666666666,Jasper/m33/14B-088/single_channels/channel_922/casapy-20151128-124033,121934,0.00147814
True,150.33333333333334,Jasper/m33/14B-088/single_channels/channel_923/casapy-20151128-124205,125996,0.00148624
True,156.81666666666666,Jasper/m33/14B-088/single_channels/channel_924/casapy-20151128-124345,132797,0.00148208
True,171.58333333333334,Jasper/m33/14B-088/single_channels/channel_925/casapy-20151203-015740,138006,0.00149223
True,151.11666666666667,Jasper/m33/14B-088/single_channels/channel_926/casapy-20151203-015740,120885,0.00148675
True,152.4,Jasper/m33/14B-088/single_channels/channel_927/casapy-20151203-015740,121832,0.00149629
True,138.91666666666666,Jasper/m33/14B-088/single_channels/channel_928/casapy-20151128-131657,111010,0.00149626
True,145.38333333333333,Jasper/m33/14B-088/single_channels/channel_929/casapy-20151128-131629,114891,0.00147329
True,147.01666666666668,Jasper/m33/14B-088/single_channels/channel_930/casapy-20151203-015740,116659,0.00149082
True,148.33333333333334,Jasper/m33/14B-088/single_channels/channel_931/casapy-20151203-015740,118253,0.00148828
True,150.01666666666668,Jasper/m33/14B-088/single_channels/channel_932/casapy-20151203-020008,121430,0.00148884
True,174.88333333333333,Jasper/m33/14B-088/single_channels/channel_933/casapy-20151203-020008,142357,0.00148112
True,79.33333333333333,Jasper/m33/14B-088/single_channels/channel_934/casapy-20151208-194315,67073,0.00149623
True,156.48333333333332,Jasper/m33/14B-088/single_channels/channel_935/casapy-20151203-020008,126483,0.00149376
True,139.9,Jasper/m33/14B-088/single_channels/channel_936/casapy-20151203-020008,111520,0.00149393
True,159.81666666666666,Jasper/m33/14B-088/single_channels/channel_937/casapy-20151203-020200,127846,0.00148175
True,167.78333333333333,Jasper/m33/14B-088/single_channels/channel_938/casapy-20151203-020200,134281,0.00149597
True,152.28333333333333,Jasper/m33/14B-088/single_channels/channel_939/casapy-20151203-020200,121085,0.00149469
True,152.56666666666666,Jasper/m33/14B-088/single_channels/channel_940/casapy-20151203-020200,121455,0.00149659
